customer_id,Age,Gender,SubscriptionType,MonthlyUsageHours,NumTransactions,Complaints,Churn
101581,31,Male,Premium,112,47,4,0
103720,55,Male,Gold,92,26,2,0
100569,67,Male,Gold,119,14,5,0
100358,64,Female,Gold,103,43,10,0
100268,49,Male,Premium,103,30,2,0
103366,37,Female,Basic,146,7,7,1
104899,54,Male,Premium,59,7,10,0
104554,23,Male,Gold,127,43,8,0
102195,22,Female,Gold,84,35,6,0
102160,58,Male,Premium,118,30,8,0
102681,53,Male,Basic,171,26,2,0
102761,20,Female,Gold,184,41,5,0
103369,63,Female,Gold,194,42,0,1
102164,57,Female,Basic,24,32,7,1
101493,36,Female,Premium,152,43,2,0
103150,57,Female,Premium,78,34,10,0
101172,43,Male,Premium,101,36,0,1
103729,59,Male,Gold,111,5,1,0
102109,57,Male,Basic,149,35,1,1
102541,34,Male,Basic,155,11,2,0
104035,59,Female,Premium,125,34,1,0
103829,46,Male,Basic,21,36,4,1
103700,38,Female,Basic,143,45,9,0
101340,46,Male,Premium,166,21,2,0
104684,39,Female,Premium,28,14,5,0
104053,24,Female,Basic,145,19,3,1
102545,32,Female,Basic,10,48,1,0
101180,28,Female,Basic,188,29,0,0
101274,26,Male,Basic,175,3,10,1
104292,32,Male,Premium,74,22,7,0
104208,31,Female,Gold,161,3,0,0
100492,56,Female,Premium,196,42,1,0
103635,54,Male,Gold,59,12,10,1
101771,24,Male,Gold,142,15,9,0
104131,20,Female,Basic,61,50,4,1
102200,53,Female,Basic,89,3,4,0
104168,69,Female,Basic,88,12,3,0
101969,40,Female,Premium,94,24,6,1
101522,51,Male,Gold,193,40,4,1
101917,59,Female,Gold,67,33,10,0
102242,43,Male,Basic,173,18,3,1
103388,51,Female,Gold,174,39,5,0
101863,46,Female,Premium,51,41,1,1
102807,54,Male,Gold,148,21,6,1
104828,28,Female,Basic,182,35,10,0
103467,18,Male,Premium,30,47,0,0
102843,22,Female,Premium,140,12,4,0
101857,70,Female,Basic,199,26,2,1
100775,43,Male,Premium,123,34,10,1
104254,57,Male,Basic,178,23,0,0
103831,41,Male,Basic,151,28,9,0
103521,37,Female,Basic,50,46,9,1
102968,54,Female,Basic,154,29,2,1
101590,47,Male,Premium,20,49,4,0
104068,23,Male,Basic,179,26,8,1
104689,31,Female,Gold,140,15,3,1
100037,35,Female,Gold,194,26,2,0
104159,52,Male,Premium,120,11,4,0
100900,62,Female,Premium,65,13,3,0
101857,70,Female,Basic,199,26,2,1
104154,56,Male,Premium,115,39,3,0
103753,64,Male,Basic,63,12,7,1
100117,59,Female,Gold,45,49,6,0
103801,33,Male,Premium,169,13,6,0
103377,63,Female,Basic,172,18,6,1
102631,57,Female,Premium,130,7,1,0
104524,29,Female,Basic,35,11,3,1
104096,51,Male,Gold,109,26,4,0
102262,21,Female,Premium,133,37,8,0
103665,35,Female,Basic,176,16,0,0
103413,19,Male,Premium,93,7,6,0
100337,34,Male,Gold,31,19,9,0
103265,56,Female,Premium,160,40,0,1
100064,64,Female,Gold,176,41,0,0
102586,28,Female,Premium,69,14,9,0
102603,57,Male,Premium,72,19,5,0
102094,23,Male,Gold,82,18,7,1
101094,56,Female,Premium,141,42,0,0
103755,29,Male,Gold,130,37,5,1
101662,33,Female,Premium,67,8,4,1
101929,35,Male,Premium,114,7,7,0
101350,24,Male,Gold,61,22,0,1
100137,19,Male,Premium,9,44,0,0
102955,41,Female,Premium,124,35,4,0
101247,18,Female,Gold,67,12,10,0
101792,29,Male,Basic,192,17,1,1
103675,58,Female,Premium,122,11,9,0
104768,56,Male,Basic,49,39,10,0
101434,54,Female,Basic,89,23,8,0
103866,38,Female,Gold,76,26,5,0
102367,41,Male,Basic,11,38,2,0
104237,58,Female,Premium,87,21,10,1
102245,30,Female,Gold,17,31,10,0
103562,64,Male,Basic,5,16,0,0
102353,34,Male,Gold,43,50,10,0
100402,58,Female,Gold,157,24,7,0
104509,31,Female,Premium,116,37,4,1
100763,40,Female,Basic,39,5,2,0
102721,56,Male,Basic,33,48,0,0
103371,40,Male,Premium,151,44,3,0
102444,42,Female,Premium,106,50,10,0
104431,25,Male,Premium,44,6,5,0
103504,23,Female,Gold,128,6,5,0
104421,68,Female,Premium,103,9,7,0
103264,21,Male,Premium,8,36,6,1
100788,34,Female,Premium,181,2,3,0
100214,67,Male,Gold,117,20,9,0
100644,56,Female,Premium,79,31,3,0
102697,40,Male,Gold,30,20,3,0
100952,51,Male,Premium,119,13,10,0
100021,60,Male,Basic,92,1,9,0
104233,36,Female,Premium,30,23,4,0
104376,23,Male,Premium,75,33,7,0
101247,18,Female,Gold,67,12,10,0
103314,51,Female,Premium,154,32,8,0
102129,40,Female,Basic,84,17,0,0
104853,57,Male,Basic,12,45,0,1
103969,64,Male,Basic,31,26,0,0
101163,29,Male,Premium,187,25,2,0
103791,25,Female,Premium,115,15,2,0
103384,51,Female,Premium,87,4,6,1
104719,38,Male,Gold,43,30,1,0
100104,18,Female,Basic,13,19,1,0
101809,24,Female,Gold,72,14,5,0
100883,21,Male,Gold,84,17,5,1
102456,24,Male,Premium,127,19,5,0
101013,19,Male,Gold,156,15,5,1
100968,24,Male,Premium,90,32,10,1
101848,52,Male,Basic,161,12,0,1
103339,46,Male,Gold,8,8,7,0
102448,19,Female,Premium,113,6,1,0
102066,39,Female,Gold,109,2,9,0
102758,66,Female,Gold,163,44,9,0
100567,22,Female,Gold,94,8,2,1
104741,54,Male,Premium,74,43,9,0
101962,23,Male,Premium,120,11,2,0
103494,56,Male,Gold,91,42,9,0
104923,52,Male,Basic,31,49,9,0
104732,43,Female,Basic,38,47,4,0
103992,47,Female,Gold,58,18,0,1
102349,62,Male,Premium,11,1,5,1
100810,45,Male,Premium,5,48,3,0
100006,58,Female,Gold,76,9,3,0
103685,57,Female,Gold,11,8,7,0
102551,40,Male,Premium,64,40,6,0
102626,33,Male,Basic,9,49,0,0
104967,64,Female,Basic,169,22,8,0
102516,45,Male,Gold,108,33,9,1
100348,70,Female,Gold,8,47,0,0
102284,60,Female,Premium,178,37,6,0
101725,55,Female,Gold,64,22,3,0
103855,49,Female,Gold,113,41,7,0
104463,66,Female,Basic,28,35,5,1
101943,46,Female,Premium,149,45,7,0
104936,53,Female,Basic,36,36,8,0
100694,23,Male,Gold,131,24,0,1
103431,35,Male,Premium,20,24,2,0
102061,63,Male,Premium,156,12,3,1
102973,64,Male,Premium,62,49,5,1
103508,66,Male,Gold,97,34,4,0
100703,26,Male,Premium,157,6,0,1
101547,27,Male,Gold,20,46,5,0
100961,50,Female,Premium,19,16,1,0
104790,22,Female,Premium,58,33,6,0
104607,23,Female,Premium,181,34,0,0
101465,69,Female,Gold,134,12,2,0
104035,59,Female,Premium,125,34,1,0
102944,38,Male,Basic,24,10,6,1
102579,59,Female,Gold,198,48,7,0
101974,58,Male,Gold,123,45,6,0
103242,55,Female,Premium,128,17,4,1
101958,42,Female,Gold,37,11,0,0
101548,57,Male,Gold,149,11,8,0
102841,59,Male,Gold,153,28,9,1
102246,43,Male,Basic,77,25,7,0
101432,45,Male,Basic,150,20,4,1
103309,46,Male,Gold,79,49,10,1
101903,31,Female,Premium,64,1,10,1
100045,27,Female,Premium,135,17,3,0
101695,51,Female,Premium,77,38,10,1
103619,57,Male,Gold,88,43,9,0
101832,46,Male,Premium,138,48,0,0
102262,21,Female,Premium,133,37,8,0
103392,60,Female,Gold,75,38,9,0
100893,65,Male,Premium,199,35,2,1
103053,36,Female,Premium,88,15,9,0
101435,38,Female,Gold,46,32,4,0
104121,58,Female,Gold,74,26,4,0
104074,37,Male,Premium,28,28,9,1
101476,53,Female,Premium,15,43,4,0
103568,28,Female,Premium,193,24,2,0
104104,59,Female,Basic,141,46,7,0
100690,22,Female,Premium,130,41,2,1
101743,42,Female,Basic,10,15,5,0
103486,68,Female,Premium,90,45,1,0
103251,59,Male,Gold,16,17,1,0
103630,69,Female,Basic,85,34,0,0
103311,64,Female,Gold,27,1,6,0
101422,59,Female,Basic,26,25,7,0
101744,54,Male,Gold,151,35,1,0
104849,28,Female,Gold,106,40,6,0
103037,45,Female,Gold,130,34,6,0
104554,23,Male,Gold,127,43,8,0
101739,67,Female,Basic,102,19,1,1
104228,54,Female,Premium,21,39,1,1
100784,46,Male,Premium,67,48,8,0
102523,18,Female,Basic,154,32,9,1
100540,54,Female,Gold,128,37,1,0
101858,56,Male,Gold,85,46,9,0
103165,21,Female,Premium,103,8,4,0
104329,41,Female,Premium,110,15,5,1
103915,30,Female,Basic,137,29,9,1
103749,55,Female,Premium,22,2,9,0
103404,59,Female,Basic,65,3,8,1
102127,42,Male,Basic,122,19,8,1
102364,20,Male,Basic,88,20,0,1
102578,50,Male,Premium,29,42,3,0
104415,34,Female,Premium,173,6,7,0
101910,29,Male,Basic,21,32,3,1
104185,53,Female,Gold,157,15,6,0
103075,47,Male,Basic,49,38,4,1
102657,31,Female,Gold,56,14,10,1
101291,38,Male,Premium,53,33,5,0
104069,51,Male,Gold,27,32,4,0
104191,36,Female,Gold,130,10,0,1
101601,65,Female,Premium,22,44,7,0
103509,62,Male,Premium,113,50,5,1
104015,24,Female,Basic,102,12,0,0
103332,63,Female,Gold,152,7,1,0
101643,66,Male,Premium,41,30,3,0
103265,56,Female,Premium,160,40,0,1
103154,21,Female,Basic,183,32,4,0
100177,24,Female,Basic,132,2,7,0
104193,44,Male,Gold,20,32,10,0
101321,56,Male,Gold,82,20,9,0
101892,25,Male,Premium,12,45,5,0
102977,27,Male,Basic,196,13,2,1
104509,31,Female,Premium,116,37,4,1
100348,70,Female,Gold,8,47,0,0
104426,25,Male,Basic,113,6,5,1
102501,58,Female,Premium,148,7,8,1
100796,33,Female,Premium,10,21,3,1
104402,36,Female,Premium,152,16,2,1
104079,59,Male,Premium,179,22,3,0
103668,63,Male,Premium,67,2,8,0
101279,67,Female,Basic,156,49,2,0
103370,26,Female,Basic,39,5,1,1
103473,62,Female,Premium,42,5,2,0
100509,20,Female,Premium,148,13,8,1
100024,36,Female,Gold,134,48,5,0
100979,42,Male,Gold,150,39,7,1
101693,62,Female,Basic,129,18,1,0
104459,63,Male,Premium,195,18,4,0
101538,68,Male,Gold,16,24,9,0
101700,44,Male,Basic,15,11,9,0
101653,18,Female,Gold,66,7,0,1
100020,21,Female,Gold,6,13,6,0
100529,43,Male,Premium,20,18,1,0
101526,65,Female,Gold,59,11,10,1
103355,52,Male,Premium,103,22,8,0
102576,65,Female,Gold,24,17,9,1
104549,39,Female,Gold,198,18,7,0
103758,47,Male,Premium,26,24,10,1
101844,45,Female,Gold,43,10,5,0
100763,40,Female,Basic,39,5,2,0
102617,25,Female,Basic,195,42,4,1
103721,54,Male,Premium,191,29,0,0
102452,67,Female,Basic,135,20,1,1
103704,23,Male,Basic,68,23,8,1
102179,25,Male,Basic,54,1,7,0
100648,33,Female,Premium,78,9,3,0
102285,32,Male,Premium,13,40,4,0
104970,43,Male,Premium,164,10,0,0
104265,32,Male,Gold,159,45,7,0
101727,43,Male,Premium,32,5,8,1
104741,54,Male,Premium,74,43,9,0
103730,25,Female,Gold,196,42,2,0
100300,68,Male,Premium,103,48,0,0
103794,50,Male,Basic,183,1,5,0
100068,35,Male,Gold,85,19,9,0
104829,18,Male,Basic,199,13,1,0
100252,49,Male,Gold,152,27,6,0
103211,48,Female,Gold,78,18,6,0
101627,37,Female,Premium,72,16,6,1
103877,60,Male,Gold,118,48,7,0
104347,44,Female,Basic,40,26,4,0
101104,42,Male,Premium,97,44,5,1
103158,70,Male,Basic,80,39,4,0
102334,65,Female,Premium,160,17,2,0
100230,49,Female,Basic,127,48,1,0
104542,40,Female,Premium,69,28,0,0
102088,25,Female,Premium,12,39,10,1
103867,56,Female,Basic,151,21,10,0
104310,49,Female,Gold,106,13,10,0
104942,49,Male,Basic,181,15,0,0
101050,32,Female,Basic,5,14,9,0
103766,34,Male,Premium,90,30,2,0
101474,66,Male,Gold,33,27,1,0
101525,28,Male,Gold,61,7,6,0
101904,39,Male,Premium,126,6,1,0
104936,53,Female,Basic,36,36,8,0
100041,25,Female,Premium,55,49,2,0
104367,54,Female,Basic,14,13,2,1
101930,62,Female,Premium,99,50,8,0
104837,19,Male,Premium,52,22,4,1
104831,51,Female,Basic,62,38,10,1
103140,35,Male,Basic,102,14,3,1
100885,58,Male,Basic,122,13,6,0
102856,21,Female,Premium,33,34,5,1
104899,54,Male,Premium,59,7,10,0
102596,27,Male,Premium,145,9,1,0
101161,64,Male,Gold,101,29,3,1
101159,28,Male,Premium,42,37,0,0
100238,61,Male,Premium,148,13,7,0
103806,26,Female,Basic,149,39,0,0
100339,45,Male,Gold,25,7,2,0
104667,25,Male,Gold,127,3,6,0
101442,46,Male,Gold,157,26,6,1
102698,59,Male,Basic,200,20,7,0
104580,50,Female,Basic,69,46,4,0
101657,66,Female,Premium,8,26,8,0
100727,62,Male,Gold,147,1,6,1
104362,66,Female,Basic,97,29,0,0
102783,33,Male,Gold,182,17,7,0
103326,32,Female,Basic,166,29,2,0
103806,26,Female,Basic,149,39,0,0
101899,25,Male,Premium,196,40,8,0
102552,51,Female,Premium,105,46,2,0
101537,59,Female,Basic,93,46,0,1
103998,33,Male,Premium,182,10,2,0
103114,33,Male,Gold,132,50,6,0
104299,56,Male,Premium,68,5,2,0
101366,63,Female,Premium,124,38,8,0
102067,52,Male,Basic,168,23,2,0
101798,27,Male,Basic,162,36,10,1
100586,30,Female,Basic,103,4,1,0
102177,48,Female,Basic,47,7,2,0
104983,53,Male,Gold,98,20,7,0
100800,47,Male,Premium,7,46,4,0
100833,25,Female,Gold,137,37,7,1
104583,25,Female,Basic,19,6,3,0
103629,48,Male,Premium,6,2,9,1
104902,69,Female,Premium,125,3,3,0
103413,19,Male,Premium,93,7,6,0
104399,21,Female,Basic,62,7,4,0
103714,44,Male,Basic,117,14,9,0
103316,60,Female,Gold,73,22,0,1
100771,52,Male,Premium,60,41,6,0
103861,31,Male,Premium,177,44,0,0
104039,23,Male,Basic,143,40,10,0
100040,19,Male,Gold,194,7,2,0
102773,49,Male,Basic,142,34,3,0
103311,64,Female,Gold,27,1,6,0
101984,23,Female,Gold,77,16,6,0
102234,29,Female,Premium,109,13,2,0
103065,32,Female,Basic,18,17,3,1
100088,61,Female,Gold,194,40,8,1
101738,31,Female,Premium,44,3,2,0
103086,62,Female,Gold,11,24,9,0
104026,68,Female,Premium,42,40,6,0
103039,44,Male,Premium,167,37,10,0
101345,46,Male,Premium,182,18,0,0
102714,69,Female,Basic,124,22,10,0
101082,28,Male,Premium,42,10,9,0
104552,40,Female,Premium,100,49,8,0
103963,19,Female,Basic,43,3,0,0
103514,57,Female,Premium,180,39,5,0
100691,44,Male,Premium,62,49,3,0
104219,33,Female,Basic,137,6,1,0
103716,49,Female,Basic,182,9,5,0
101592,57,Male,Premium,112,10,5,0
104047,68,Male,Basic,176,23,3,1
104957,28,Male,Basic,122,35,6,0
102445,65,Female,Basic,46,17,4,1
102025,64,Female,Gold,57,45,6,0
104291,24,Male,Premium,160,34,8,0
103978,30,Male,Premium,25,13,1,1
102236,30,Male,Gold,194,34,6,0
100829,47,Female,Gold,54,8,9,1
102236,30,Male,Gold,194,34,6,0
100872,18,Female,Basic,73,21,9,0
100928,38,Male,Basic,111,19,8,1
102583,39,Female,Gold,168,18,1,0
102808,57,Male,Basic,36,22,9,1
103600,27,Male,Premium,126,21,6,0
101526,65,Female,Gold,59,11,10,1
102044,46,Female,Basic,195,45,2,0
102604,53,Female,Premium,177,26,2,1
104341,19,Female,Premium,97,7,7,0
104013,30,Female,Premium,38,49,8,0
104405,37,Male,Premium,14,35,3,1
103872,46,Male,Premium,73,31,7,0
104790,22,Female,Premium,58,33,6,0
100627,69,Male,Premium,29,29,9,1
100064,64,Female,Gold,176,41,0,0
102123,42,Female,Gold,35,8,1,0
104741,54,Male,Premium,74,43,9,0
102699,51,Male,Premium,38,46,2,0
103417,37,Male,Basic,82,10,5,0
102196,53,Female,Basic,182,48,3,0
104761,25,Female,Premium,104,24,5,0
103645,36,Male,Premium,32,5,7,0
102388,32,Female,Basic,129,31,4,0
100202,23,Male,Premium,190,22,10,0
100608,32,Male,Gold,191,8,3,1
101230,21,Female,Gold,141,17,9,0
104035,59,Female,Premium,125,34,1,0
104054,66,Female,Basic,87,50,8,0
103885,38,Female,Gold,68,2,4,1
102778,21,Female,Basic,140,18,10,1
103788,61,Female,Gold,28,17,10,0
100638,19,Female,Premium,190,40,0,0
103173,58,Male,Basic,24,21,9,0
101517,31,Male,Basic,23,49,3,0
102467,28,Male,Premium,31,44,9,1
103102,25,Female,Gold,62,15,3,0
102702,66,Male,Gold,86,40,0,0
101189,38,Female,Premium,177,6,5,1
101730,25,Male,Gold,44,42,5,0
100324,26,Female,Premium,132,27,1,0
104806,59,Female,Gold,96,9,8,0
102500,69,Female,Basic,59,43,0,0
104099,55,Male,Premium,145,49,0,1
103979,53,Male,Premium,151,39,6,0
104913,32,Male,Gold,51,17,2,0
103600,27,Male,Premium,126,21,6,0
102021,28,Female,Gold,104,15,0,0
104706,55,Female,Basic,14,3,7,1
103388,51,Female,Gold,174,39,5,0
100677,70,Female,Premium,23,32,9,1
103754,44,Female,Basic,179,22,3,0
102484,68,Female,Gold,102,26,6,0
102671,24,Male,Basic,137,49,5,1
100708,52,Male,Premium,138,38,7,1
103799,67,Male,Gold,156,5,5,0
100002,47,Male,Gold,184,28,8,1
102172,63,Female,Premium,165,4,1,0
102725,46,Female,Basic,192,27,0,1
104568,53,Male,Gold,88,23,10,0
102174,52,Male,Gold,16,3,2,0
103506,28,Male,Basic,197,32,0,1
101615,22,Male,Gold,162,8,6,1
100531,59,Female,Gold,84,39,9,0
100578,62,Male,Premium,168,5,8,0
102174,52,Male,Gold,16,3,2,0
100021,60,Male,Basic,92,1,9,0
103272,69,Female,Gold,135,12,8,0
101657,66,Female,Premium,8,26,8,0
100991,37,Male,Premium,10,38,2,0
102285,32,Male,Premium,13,40,4,0
104129,32,Female,Basic,25,7,4,1
102164,57,Female,Basic,24,32,7,1
104898,21,Male,Premium,133,39,7,1
103531,26,Female,Premium,89,8,5,0
101805,65,Female,Basic,26,25,2,0
102303,49,Male,Premium,180,1,3,0
103357,26,Female,Gold,119,23,10,0
100383,55,Male,Gold,36,22,0,0
102203,42,Female,Gold,161,14,8,0
101748,53,Male,Basic,101,38,10,1
103704,23,Male,Basic,68,23,8,1
104572,44,Male,Basic,67,7,6,1
100821,22,Female,Basic,76,40,2,0
104102,24,Male,Gold,134,49,9,0
100972,22,Male,Gold,149,3,10,0
103320,69,Female,Premium,19,32,8,0
104282,56,Female,Basic,12,13,6,1
101353,36,Female,Basic,76,45,0,1
103148,18,Female,Premium,61,44,3,1
101870,62,Male,Gold,135,12,0,0
104016,23,Male,Premium,131,49,0,0
100638,19,Female,Premium,190,40,0,0
103941,34,Female,Premium,49,20,2,1
103605,67,Male,Basic,195,2,10,1
103830,63,Female,Premium,119,32,8,0
104447,22,Male,Premium,50,17,8,0
103890,19,Female,Premium,156,16,0,0
102001,53,Female,Gold,138,18,8,0
103007,31,Male,Basic,73,48,1,1
104385,46,Male,Basic,95,20,8,1
104292,32,Male,Premium,74,22,7,0
102351,29,Female,Premium,112,46,2,1
100395,43,Female,Premium,47,7,1,1
101291,38,Male,Premium,53,33,5,0
101743,42,Female,Basic,10,15,5,0
104573,55,Female,Premium,53,30,8,0
101813,22,Male,Premium,154,27,2,0
103180,43,Female,Gold,124,38,2,0
104056,53,Female,Gold,116,29,1,1
102515,65,Male,Gold,9,17,4,0
103002,56,Female,Gold,79,34,3,1
101791,29,Male,Basic,102,25,8,0
100515,61,Female,Gold,105,26,5,1
102219,30,Male,Basic,51,50,8,1
103446,57,Male,Basic,199,13,4,1
104297,59,Male,Premium,52,20,4,0
104339,38,Female,Basic,92,49,6,0
102917,38,Male,Gold,185,12,3,0
100108,30,Female,Basic,67,4,5,0
100707,20,Male,Gold,121,2,5,0
100775,43,Male,Premium,123,34,10,1
100461,70,Male,Gold,110,36,9,0
103662,34,Female,Basic,199,47,9,0
103354,19,Male,Gold,141,14,5,1
103605,67,Male,Basic,195,2,10,1
101715,64,Male,Basic,143,16,4,0
104677,31,Female,Basic,83,48,8,1
102685,41,Female,Gold,185,36,9,1
104558,29,Male,Basic,171,22,6,0
103466,20,Female,Premium,151,22,0,0
100133,19,Male,Basic,105,17,1,1
102552,51,Female,Premium,105,46,2,0
103182,37,Female,Premium,120,19,2,0
100396,42,Female,Basic,180,16,3,0
104025,48,Female,Premium,100,36,7,0
101587,25,Female,Basic,157,22,8,1
101036,22,Male,Premium,30,6,5,0
100445,20,Female,Gold,9,40,4,0
101183,29,Male,Basic,140,47,8,0
101715,64,Male,Basic,143,16,4,0
100957,70,Male,Basic,111,15,3,1
100631,54,Male,Gold,155,13,7,0
104811,22,Female,Premium,174,12,3,0
104119,36,Male,Premium,7,22,5,0
103030,67,Female,Gold,78,18,6,0
102014,67,Female,Basic,16,42,3,0
101778,60,Male,Gold,86,49,3,0
103694,70,Female,Basic,161,26,7,1
100961,50,Female,Premium,19,16,1,0
104349,63,Male,Basic,160,29,9,0
101174,44,Male,Basic,42,45,6,1
101355,26,Male,Basic,71,22,2,0
100116,65,Female,Premium,9,2,10,0
104148,32,Male,Basic,104,6,10,1
101280,62,Female,Basic,29,16,0,1
104431,25,Male,Premium,44,6,5,0
103531,26,Female,Premium,89,8,5,0
100806,66,Female,Basic,149,5,8,1
103702,29,Male,Gold,117,22,7,0
102850,51,Female,Basic,93,32,5,0
104959,61,Male,Gold,174,38,2,0
103150,57,Female,Premium,78,34,10,0
100299,50,Male,Gold,116,20,7,0
101803,35,Female,Gold,83,5,5,0
101581,31,Male,Premium,112,47,4,0
104273,39,Female,Premium,66,2,2,0
101471,70,Male,Gold,40,4,1,1
100885,58,Male,Basic,122,13,6,0
100329,55,Female,Premium,123,44,2,0
104933,64,Female,Basic,157,38,7,0
101966,56,Male,Basic,198,3,0,1
103645,36,Male,Premium,32,5,7,0
100589,24,Female,Basic,156,42,2,0
102839,35,Female,Premium,153,33,4,0
103815,31,Male,Premium,15,7,4,1
100469,30,Female,Premium,62,24,6,0
100740,46,Male,Basic,156,44,1,0
102017,70,Male,Gold,49,18,1,0
101705,59,Male,Gold,33,34,10,1
103902,45,Female,Basic,75,10,4,0
103890,19,Female,Premium,156,16,0,0
103500,33,Male,Premium,16,45,9,1
101513,64,Female,Premium,183,19,4,0
101896,23,Female,Basic,54,22,4,0
100480,68,Female,Gold,126,10,6,0
103246,54,Male,Basic,8,7,8,0
100656,57,Male,Basic,141,9,3,0
102354,60,Female,Basic,145,43,0,0
100950,27,Male,Gold,191,32,1,1
103849,35,Female,Gold,86,36,0,0
104732,43,Female,Basic,38,47,4,0
101408,33,Male,Gold,28,17,2,1
101233,32,Male,Basic,44,16,5,0
102477,39,Female,Premium,90,33,7,0
104619,38,Female,Gold,127,24,4,0
104547,61,Male,Gold,131,37,0,0
103836,50,Male,Basic,100,30,9,1
102467,28,Male,Premium,31,44,9,1
104452,50,Male,Gold,169,24,2,0
100378,70,Female,Gold,71,11,8,0
104705,31,Female,Gold,135,22,0,0
102457,30,Female,Premium,74,18,4,1
102386,41,Female,Basic,126,34,0,0
103933,26,Male,Basic,79,14,10,0
100747,20,Male,Basic,94,24,0,1
102996,21,Female,Gold,152,5,10,0
102240,65,Male,Basic,77,29,5,0
101724,22,Male,Gold,41,45,5,0
102384,60,Male,Premium,19,41,9,0
100541,34,Female,Basic,37,6,2,0
102438,19,Male,Premium,173,16,3,0
100816,23,Male,Basic,117,18,7,1
101162,66,Female,Gold,159,20,1,0
102067,52,Male,Basic,168,23,2,0
102667,61,Female,Gold,159,2,6,0
100258,23,Male,Premium,43,35,8,0
100075,62,Female,Premium,58,11,8,0
103723,56,Female,Premium,79,43,6,1
101116,64,Male,Premium,82,27,3,0
103292,49,Male,Gold,112,17,10,0
102607,26,Male,Basic,36,26,4,1
102828,35,Male,Premium,178,17,3,1
104787,27,Male,Premium,78,16,3,0
103032,20,Female,Gold,9,40,9,0
103273,18,Female,Basic,101,4,6,1
104855,67,Male,Gold,77,36,1,1
104980,27,Female,Basic,138,46,5,0
101432,45,Male,Basic,150,20,4,1
103974,20,Male,Basic,149,3,6,1
104742,32,Female,Gold,191,33,3,0
100813,68,Female,Basic,8,23,0,1
102433,28,Male,Gold,71,46,10,0
103518,64,Male,Premium,145,6,9,0
104509,31,Female,Premium,116,37,4,1
101402,47,Male,Premium,141,14,2,1
101438,26,Female,Gold,170,47,9,0
103665,35,Female,Basic,176,16,0,0
101399,18,Female,Premium,9,27,7,0
104763,37,Female,Premium,162,46,1,0
103419,45,Female,Premium,200,24,0,0
101427,48,Female,Premium,113,5,0,0
103652,20,Male,Gold,177,44,1,0
102985,32,Male,Gold,150,42,3,0
102533,22,Male,Premium,109,7,5,0
100782,38,Male,Basic,89,4,1,0
103489,39,Male,Basic,95,5,5,0
101970,58,Male,Premium,178,19,2,1
104039,23,Male,Basic,143,40,10,0
102416,26,Male,Gold,180,44,0,0
101734,30,Male,Gold,119,15,10,0
103325,68,Female,Gold,20,49,1,0
104410,52,Female,Premium,126,36,0,0
101868,28,Male,Gold,151,19,10,1
103863,30,Female,Gold,85,47,10,0
101982,41,Female,Premium,13,34,2,0
104884,49,Female,Gold,22,13,7,0
104627,20,Male,Premium,6,5,4,0
102273,34,Male,Premium,97,34,0,0
103844,57,Male,Gold,147,24,4,0
103491,64,Male,Basic,109,11,6,0
100233,37,Male,Gold,28,46,7,1
102088,25,Female,Premium,12,39,10,1
101700,44,Male,Basic,15,11,9,0
101991,63,Male,Basic,182,16,6,0
103324,34,Female,Gold,129,39,3,1
101208,22,Male,Basic,94,13,5,1
101227,23,Female,Gold,96,2,8,1
101338,68,Female,Premium,14,39,10,0
100284,27,Male,Gold,52,3,8,1
101346,66,Male,Premium,139,24,3,0
102878,23,Female,Basic,112,30,4,1
104705,31,Female,Gold,135,22,0,0
104070,30,Female,Basic,153,12,10,0
100305,32,Female,Gold,114,46,6,1
102907,50,Male,Basic,141,48,6,1
102088,25,Female,Premium,12,39,10,1
103390,26,Male,Premium,32,6,3,1
104021,35,Female,Basic,189,34,5,0
100801,59,Male,Basic,185,15,3,0
101537,59,Female,Basic,93,46,0,1
104775,31,Male,Gold,133,37,4,0
100295,48,Male,Basic,168,2,4,1
102155,32,Male,Premium,115,14,10,0
102164,57,Female,Basic,24,32,7,1
100157,27,Male,Premium,17,12,5,1
103532,56,Female,Gold,181,37,6,0
101044,39,Female,Premium,72,13,0,1
104930,59,Female,Premium,126,19,3,0
101150,67,Female,Premium,46,3,0,0
101378,63,Female,Gold,165,31,2,0
102929,62,Male,Premium,136,7,9,0
101331,27,Male,Premium,133,2,7,0
101772,35,Male,Basic,164,7,7,0
102885,58,Male,Premium,190,26,8,0
104131,20,Female,Basic,61,50,4,1
103049,40,Male,Premium,112,29,4,1
104854,47,Male,Basic,183,13,10,0
102986,50,Male,Premium,67,25,8,0
102737,27,Male,Gold,177,9,6,1
101549,66,Female,Gold,155,28,8,0
101124,21,Male,Premium,44,12,0,0
100624,61,Male,Basic,73,13,9,0
102069,47,Female,Basic,102,40,4,0
101418,27,Male,Gold,44,5,7,0
102505,27,Female,Premium,144,32,8,0
102456,24,Male,Premium,127,19,5,0
102885,58,Male,Premium,190,26,8,0
103517,42,Female,Premium,181,11,3,0
100808,28,Female,Premium,82,49,8,1
100921,27,Female,Gold,159,17,7,1
103589,69,Female,Gold,72,29,6,0
101385,47,Male,Basic,40,23,5,1
101384,47,Male,Gold,151,45,0,0
103658,22,Female,Premium,192,1,3,1
101271,59,Female,Basic,95,45,1,1
101392,29,Female,Basic,152,17,0,1
100253,41,Female,Basic,100,32,10,0
